Pedido_ID,Data,Categoria,Produto,Quantidade,Preco_Unitario,Receita
1854,2025-08-02,Papelaria,Caderno,3,102.8,308.4
1855,2025-08-02,Papelaria,Caneta,2,74.19,148.38
1855,2025-08-02,Eletrônicos,Smart TV,3,1828.78,5486.34
1855,2025-08-02,Eletrônicos,Smart TV,1,3119.29,3119.29
1856,2025-08-02,Vestuário,Tênis,1,260.76,260.76
1856,2025-08-02,Eletrônicos,Notebook,1,1969.42,1969.42
1856,2025-08-02,Móveis,Cadeira,2,2031.6,4063.2
1857,2025-08-02,Papelaria,Agenda,2,32.68,65.36
1858,2025-08-03,Eletrônicos,Smartphone,3,299.38,898.14
1858,2025-08-03,Alimentos,Café,3,25.28,75.84
1859,2025-08-03,Móveis,Estante,3,2106.13,6318.39
1860,2025-08-03,Papelaria,Agenda,2,33.81,67.62
1860,2025-08-03,Eletrônicos,Notebook,3,887.36,2662.08
1861,2025-08-03,Móveis,Cadeira,3,2266.1,6798.3
1861,2025-08-03,Alimentos,Suco,4,17.55,70.2
1861,2025-08-03,Eletrônicos,Notebook,1,3844.43,3844.43
1862,2025-08-04,Papelaria,Mochila,2,81.67,163.34
1863,2025-08-04,Eletrônicos,Tablet,4,1866.06,7464.24
1863,2025-08-04,Vestuário,Tênis,3,79.18,237.54
1864,2025-08-04,Papelaria,Agenda,4,50.4,201.6
1865,2025-08-06,Móveis,Luminária,3,826.43,2479.29
1865,2025-08-06,Eletrônicos,Notebook,2,3568.18,7136.36
1865,2025-08-06,Eletrônicos,Notebook,4,3656.67,14626.68
1866,2025-08-06,Vestuário,Tênis,1,169.71,169.71
1866,2025-08-06,Alimentos,Chocolate,2,18.33,36.66
1866,2025-08-06,Alimentos,Café,3,5.74,17.22
1867,2025-08-06,Móveis,Mesa,4,2033.46,8133.84
1867,2025-08-06,Eletrônicos,Smartphone,3,2348.71,7046.13
1868,2025-08-06,Papelaria,Agenda,4,60.68,242.72
1868,2025-08-06,Alimentos,Biscoito,3,40.97,122.91
1868,2025-08-06,Vestuário,Camiseta,1,348.27,348.27
1869,2025-08-06,Eletrônicos,Smart TV,1,1341.96,1341.96
1870,2025-08-07,Papelaria,Agenda,3,119.8,359.4
1871,2025-08-07,Papelaria,Caneta,2,81.37,162.74
1871,2025-08-07,Móveis,Sofá,3,1828.8,5486.4
1872,2025-08-08,Papelaria,Estojo,3,42.59,127.77
1873,2025-08-08,Móveis,Sofá,1,371.85,371.85
1873,2025-08-08,Móveis,Sofá,3,1982.27,5946.81
1874,2025-08-09,Eletrônicos,Notebook,3,3788.72,11366.16
1875,2025-08-09,Vestuário,Calça Jeans,1,323.68,323.68
1875,2025-08-09,Eletrônicos,Smartphone,3,636.19,1908.57
1876,2025-08-10,Alimentos,Biscoito,4,9.24,36.96
1877,2025-08-10,Eletrônicos,Smart TV,2,3855.11,7710.22
1877,2025-08-10,Vestuário,Jaqueta,3,195.86,587.58
1877,2025-08-10,Papelaria,Caderno,2,71.81,143.62
1878,2025-08-10,Vestuário,Calça Jeans,3,231.35,694.05
1878,2025-08-10,Alimentos,Café,1,38.61,38.61
1879,2025-08-11,Alimentos,Biscoito,3,46.23,138.69
1879,2025-08-11,Vestuário,Boné,4,347.34,1389.36
1879,2025-08-11,Vestuário,Tênis,1,157.29,157.29
1880,2025-08-11,Papelaria,Estojo,3,20.5,61.5
1881,2025-08-11,Papelaria,Caneta,3,59.97,179.91
1882,2025-08-11,Vestuário,Camiseta,2,76.38,152.76
1882,2025-08-11,Vestuário,Jaqueta,2,66.18,132.36
1882,2025-08-11,Eletrônicos,Tablet,3,3267.62,9802.86
1883,2025-08-12,Vestuário,Camiseta,2,328.88,657.76
1883,2025-08-12,Móveis,Estante,2,1019.59,2039.18
1884,2025-08-12,Vestuário,Camiseta,1,309.09,309.09
1884,2025-08-12,Eletrônicos,Smart TV,1,548.52,548.52
1884,2025-08-12,Eletrônicos,Smartphone,3,3760.16,11280.48
1885,2025-08-12,Eletrônicos,Tablet,1,656.53,656.53
1885,2025-08-12,Vestuário,Tênis,1,341.06,341.06
1885,2025-08-12,Vestuário,Tênis,4,212.23,848.92
1886,2025-08-12,Alimentos,Café,4,29.33,117.32
1886,2025-08-12,Vestuário,Camiseta,4,314.03,1256.12
1887,2025-08-12,Alimentos,Chocolate,2,46.45,92.9
1888,2025-08-13,Alimentos,Chocolate,4,14.3,57.2
1888,2025-08-13,Móveis,Cadeira,2,2294.42,4588.84
1889,2025-08-13,Alimentos,Chocolate,1,26.72,26.72
1889,2025-08-13,Papelaria,Caneta,1,87.84,87.84
1890,2025-08-13,Alimentos,Cereal,2,15.47,30.94
1891,2025-08-13,Móveis,Luminária,2,559.58,1119.16
1891,2025-08-13,Papelaria,Caneta,4,41.88,167.52
1892,2025-08-14,Vestuário,Calça Jeans,1,241.16,241.16
1892,2025-08-14,Papelaria,Agenda,3,92.21,276.63
1893,2025-08-15,Móveis,Cadeira,1,1309.77,1309.77
1894,2025-08-15,Eletrônicos,Smart TV,4,2931.14,11724.56
1895,2025-08-16,Eletrônicos,Fone de Ouvido,1,2026.75,2026.75
1895,2025-08-16,Vestuário,Calça Jeans,1,286.52,286.52
1895,2025-08-16,Papelaria,Estojo,1,47.96,47.96
1896,2025-08-16,Alimentos,Cereal,4,21.37,85.48
1896,2025-08-16,Eletrônicos,Notebook,2,733.11,1466.22
1897,2025-08-16,Eletrônicos,Fone de Ouvido,2,1545.95,3091.9
1897,2025-08-16,Móveis,Mesa,4,1162.57,4650.28
1897,2025-08-16,Eletrônicos,Smart TV,1,2198.53,2198.53
1898,2025-08-17,Eletrônicos,Fone de Ouvido,1,3777.41,3777.41
1898,2025-08-17,Móveis,Luminária,3,661.74,1985.22
1899,2025-08-17,Papelaria,Caderno,4,66.37,265.48
1899,2025-08-17,Papelaria,Estojo,3,100.42,301.26
1899,2025-08-17,Eletrônicos,Tablet,3,643.51,1930.53
1900,2025-08-17,Móveis,Estante,3,1965.6,5896.8
1901,2025-08-17,Eletrônicos,Fone de Ouvido,4,2060.74,8242.96
1902,2025-08-17,Vestuário,Camiseta,2,273.35,546.7
1903,2025-08-18,Móveis,Mesa,2,1252.32,2504.64
1903,2025-08-18,Móveis,Luminária,3,2153.54,6460.62
1903,2025-08-18,Móveis,Estante,4,1718.05,6872.2
1904,2025-08-18,Vestuário,Boné,3,68.71,206.13
1904,2025-08-18,Alimentos,Suco,3,18.8,56.4
1904,2025-08-18,Eletrônicos,Fone de Ouvido,4,1809.28,7237.12
1905,2025-08-18,Vestuário,Boné,2,209.57,419.14
1905,2025-08-18,Vestuário,Jaqueta,2,120.52,241.04
1906,2025-08-18,Eletrônicos,Tablet,2,855.2,1710.4
1906,2025-08-18,Papelaria,Agenda,3,12.08,36.24
1906,2025-08-18,Eletrônicos,Fone de Ouvido,3,220.77,662.31
1907,2025-08-19,Papelaria,Agenda,3,72.28,216.84
1907,2025-08-19,Papelaria,Mochila,3,116.63,349.89
1907,2025-08-19,Eletrônicos,Smartphone,4,494.65,1978.6
1908,2025-08-20,Eletrônicos,Smart TV,4,597.3,2389.2
1909,2025-08-20,Móveis,Sofá,1,1036.9,1036.9
1909,2025-08-20,Papelaria,Mochila,3,68.74,206.22
1909,2025-08-20,Eletrônicos,Smart TV,3,1342.08,4026.24
1910,2025-08-20,Vestuário,Camiseta,1,177.23,177.23
1910,2025-08-20,Vestuário,Jaqueta,3,37.38,112.14
1911,2025-08-20,Móveis,Estante,1,646.08,646.08
1911,2025-08-20,Papelaria,Agenda,2,109.86,219.72
1911,2025-08-20,Papelaria,Caderno,3,20.43,61.29
1912,2025-08-20,Alimentos,Biscoito,4,46.83,187.32
1913,2025-08-21,Alimentos,Café,3,10.17,30.51
1913,2025-08-21,Papelaria,Mochila,1,51.54,51.54
1913,2025-08-21,Alimentos,Café,1,51.51,51.51
1914,2025-08-21,Alimentos,Suco,1,25.54,25.54
1915,2025-08-21,Eletrônicos,Smart TV,2,2655.54,5311.08
1915,2025-08-21,Eletrônicos,Smartphone,2,3298.93,6597.86
1916,2025-08-22,Eletrônicos,Tablet,4,3437.38,13749.52
1916,2025-08-22,Vestuário,Camiseta,3,308.9,926.7
1917,2025-08-23,Papelaria,Mochila,4,62.08,248.32
1918,2025-08-24,Móveis,Cadeira,4,2140.76,8563.04
1918,2025-08-24,Móveis,Sofá,1,1315.24,1315.24
1919,2025-08-24,Eletrônicos,Tablet,2,3200.7,6401.4
1920,2025-08-24,Eletrônicos,Smart TV,4,1126.42,4505.68
1920,2025-08-24,Vestuário,Camiseta,4,327.74,1310.96
1921,2025-08-24,Móveis,Mesa,2,1562.72,3125.44
1922,2025-08-24,Papelaria,Caneta,2,32.51,65.02
1922,2025-08-24,Eletrônicos,Fone de Ouvido,2,1399.74,2799.48
1922,2025-08-24,Eletrônicos,Notebook,4,2307.34,9229.36
1923,2025-08-24,Móveis,Estante,2,1836.15,3672.3
1923,2025-08-24,Eletrônicos,Tablet,4,1795.9,7183.6
1924,2025-08-24,Móveis,Estante,2,2106.25,4212.5
1924,2025-08-24,Alimentos,Café,4,51.22,204.88
1924,2025-08-24,Móveis,Sofá,1,2084.18,2084.18
1925,2025-08-24,Eletrônicos,Smartphone,3,3518.35,10555.05
1926,2025-08-25,Papelaria,Estojo,3,85.95,257.85
1927,2025-08-25,Vestuário,Tênis,1,303.79,303.79
1927,2025-08-25,Móveis,Luminária,3,1721.55,5164.65
1928,2025-08-25,Papelaria,Caneta,2,99.48,198.96
1929,2025-08-26,Papelaria,Caneta,4,47.22,188.88
1929,2025-08-26,Eletrônicos,Notebook,4,1297.45,5189.8
1930,2025-08-26,Papelaria,Mochila,3,112.24,336.72
1930,2025-08-26,Alimentos,Suco,3,45.38,136.14
1931,2025-08-26,Eletrônicos,Smartphone,1,612.61,612.61
1932,2025-08-26,Móveis,Mesa,1,2079.1,2079.1
1933,2025-08-26,Papelaria,Caderno,3,101.6,304.8
1934,2025-08-26,Eletrônicos,Notebook,2,3564.73,7129.46
1934,2025-08-26,Móveis,Estante,2,655.15,1310.3
1935,2025-08-27,Móveis,Cadeira,3,2134.34,6403.02
1935,2025-08-27,Eletrônicos,Fone de Ouvido,4,1288.92,5155.68
1936,2025-08-27,Alimentos,Suco,4,40.12,160.48
1937,2025-08-27,Móveis,Estante,4,1151.28,4605.12
1938,2025-08-27,Papelaria,Caderno,1,88.89,88.89
1939,2025-08-28,Móveis,Estante,2,205.23,410.46
1939,2025-08-28,Vestuário,Boné,3,71.2,213.6
1939,2025-08-28,Vestuário,Camiseta,1,341.79,341.79
1940,2025-08-28,Móveis,Luminária,1,1914.32,1914.32
1940,2025-08-28,Papelaria,Caderno,2,41.75,83.5
1941,2025-08-28,Móveis,Estante,1,275.79,275.79
1941,2025-08-28,Alimentos,Café,4,46.43,185.72
1942,2025-08-28,Móveis,Luminária,2,475.42,950.84
1943,2025-08-28,Móveis,Luminária,1,1300.86,1300.86
1943,2025-08-28,Eletrônicos,Fone de Ouvido,2,2624.79,5249.58
1943,2025-08-28,Vestuário,Boné,1,139.55,139.55
1944,2025-08-28,Alimentos,Chocolate,2,33.47,66.94
1945,2025-08-28,Eletrônicos,Tablet,1,1272.61,1272.61
1945,2025-08-28,Alimentos,Cereal,3,34.14,102.42
1946,2025-08-28,Alimentos,Biscoito,2,32.46,64.92
1946,2025-08-28,Alimentos,Cereal,2,22.14,44.28
1946,2025-08-28,Eletrônicos,Tablet,1,428.58,428.58
1947,2025-08-29,Alimentos,Biscoito,4,42.92,171.68
1947,2025-08-29,Eletrônicos,Smart TV,1,2888.37,2888.37
1947,2025-08-29,Móveis,Estante,4,1444.96,5779.84
1948,2025-08-29,Papelaria,Mochila,4,68.73,274.92
1948,2025-08-29,Alimentos,Café,2,6.84,13.68
1948,2025-08-29,Papelaria,Caneta,1,13.32,13.32
1949,2025-08-29,Alimentos,Chocolate,1,12.82,12.82
1949,2025-08-29,Móveis,Estante,3,1429.74,4289.22
1949,2025-08-29,Eletrônicos,Tablet,2,3724.09,7448.18
1950,2025-08-30,Eletrônicos,Notebook,3,1465.04,4395.12
1950,2025-08-30,Móveis,Luminária,3,1339.47,4018.41
1950,2025-08-30,Papelaria,Estojo,2,23.85,47.7
1951,2025-08-30,Alimentos,Chocolate,1,37.97,37.97
1951,2025-08-30,Papelaria,Estojo,2,6.58,13.16
1951,2025-08-30,Eletrônicos,Smart TV,1,759.39,759.39
1952,2025-08-30,Papelaria,Caderno,2,69.98,139.96
1953,2025-08-30,Eletrônicos,Tablet,2,2470.28,4940.56
1953,2025-08-30,Papelaria,Agenda,4,50.03,200.12
1954,2025-08-31,Vestuário,Jaqueta,3,38.24,114.72
1955,2025-08-31,Alimentos,Biscoito,2,33.5,67.0
1956,2025-08-31,Papelaria,Caderno,3,78.42,235.26
1956,2025-08-31,Alimentos,Biscoito,1,6.34,6.34
1957,2025-08-31,Alimentos,Biscoito,4,17.06,68.24
1957,2025-08-31,Vestuário,Jaqueta,1,328.86,328.86
1957,2025-08-31,Alimentos,Suco,3,56.53,169.59
1958,2025-08-31,Papelaria,Caderno,4,9.35,37.4
1959,2025-08-31,Eletrônicos,Notebook,4,1363.58,5454.32
1960,2025-08-31,Móveis,Sofá,2,694.28,1388.56
1961,2025-08-31,Alimentos,Chocolate,1,17.27,17.27
1961,2025-08-31,Alimentos,Suco,1,31.47,31.47
1961,2025-08-31,Móveis,Estante,1,708.39,708.39
1962,2025-08-31,Móveis,Estante,4,1460.33,5841.32
1962,2025-08-31,Vestuário,Camiseta,3,203.12,609.36
1962,2025-08-31,Vestuário,Boné,4,303.52,1214.08
1963,2025-09-01,Papelaria,Agenda,1,23.2,23.2
1963,2025-09-01,Alimentos,Biscoito,4,54.82,219.28
1964,2025-09-01,Eletrônicos,Fone de Ouvido,3,1842.1,5526.3
1965,2025-09-01,Vestuário,Boné,3,226.65,679.95
1965,2025-09-01,Vestuário,Boné,2,34.36,68.72
1965,2025-09-01,Vestuário,Camiseta,4,110.03,440.12
1966,2025-09-02,Alimentos,Cereal,3,27.52,82.56
1967,2025-09-02,Móveis,Sofá,4,1065.46,4261.84
1967,2025-09-02,Papelaria,Caneta,4,54.46,217.84
1968,2025-09-02,Eletrônicos,Notebook,3,3380.95,10142.85
1968,2025-09-02,Eletrônicos,Fone de Ouvido,3,2501.81,7505.43
1968,2025-09-02,Móveis,Mesa,2,1145.76,2291.52
1969,2025-09-02,Papelaria,Caneta,1,57.58,57.58
1970,2025-09-03,Eletrônicos,Smartphone,3,1209.66,3628.98
1970,2025-09-03,Papelaria,Agenda,4,61.42,245.68
1971,2025-09-03,Móveis,Cadeira,1,1057.86,1057.86
1971,2025-09-03,Papelaria,Mochila,3,71.36,214.08
1971,2025-09-03,Alimentos,Biscoito,1,31.33,31.33
1972,2025-09-03,Móveis,Cadeira,4,2046.61,8186.44
1972,2025-09-03,Alimentos,Cereal,1,34.56,34.56
1972,2025-09-03,Eletrônicos,Smartphone,1,1092.48,1092.48
1973,2025-09-03,Móveis,Estante,2,1644.58,3289.16
1973,2025-09-03,Eletrônicos,Smart TV,2,3892.01,7784.02
1974,2025-09-03,Alimentos,Café,1,19.34,19.34
1974,2025-09-03,Vestuário,Jaqueta,4,231.13,924.52
1974,2025-09-03,Eletrônicos,Smart TV,1,3313.94,3313.94
1975,2025-09-03,Móveis,Sofá,2,909.28,1818.56
1975,2025-09-03,Eletrônicos,Fone de Ouvido,1,2112.56,2112.56
1975,2025-09-03,Móveis,Mesa,1,1654.77,1654.77
1976,2025-09-04,Papelaria,Caneta,1,112.17,112.17
1976,2025-09-04,Vestuário,Tênis,2,84.85,169.7
1977,2025-09-04,Alimentos,Chocolate,3,53.4,160.2
1977,2025-09-04,Alimentos,Chocolate,4,46.98,187.92
1977,2025-09-04,Móveis,Sofá,4,2456.57,9826.28
1978,2025-09-05,Móveis,Mesa,1,2345.96,2345.96
1978,2025-09-05,Alimentos,Cereal,3,19.26,57.78
1979,2025-09-05,Vestuário,Jaqueta,1,322.75,322.75
1979,2025-09-05,Eletrônicos,Smartphone,2,3066.26,6132.52
1979,2025-09-05,Móveis,Luminária,3,606.42,1819.26
1980,2025-09-06,Móveis,Cadeira,1,1748.48,1748.48
1981,2025-09-06,Vestuário,Calça Jeans,2,67.38,134.76
1981,2025-09-06,Alimentos,Cereal,1,30.04,30.04
1981,2025-09-06,Vestuário,Tênis,2,265.34,530.68
1982,2025-09-06,Alimentos,Biscoito,4,59.51,238.04
1982,2025-09-06,Eletrônicos,Smart TV,1,3062.67,3062.67
1983,2025-09-06,Alimentos,Chocolate,4,51.17,204.68
1983,2025-09-06,Eletrônicos,Tablet,4,1685.46,6741.84
1984,2025-09-07,Vestuário,Boné,1,33.42,33.42
1984,2025-09-07,Alimentos,Suco,2,40.32,80.64
1984,2025-09-07,Eletrônicos,Tablet,1,3516.5,3516.5
1985,2025-09-07,Alimentos,Chocolate,2,19.8,39.6
1985,2025-09-07,Vestuário,Jaqueta,1,341.37,341.37
1986,2025-09-07,Vestuário,Calça Jeans,3,314.11,942.33
1987,2025-09-07,Móveis,Estante,4,1231.86,4927.44
1988,2025-09-07,Eletrônicos,Fone de Ouvido,4,826.34,3305.36
1988,2025-09-07,Papelaria,Agenda,3,93.99,281.97
1988,2025-09-07,Papelaria,Agenda,4,60.27,241.08
1989,2025-09-07,Papelaria,Estojo,3,54.85,164.55
1989,2025-09-07,Alimentos,Biscoito,1,58.11,58.11
1989,2025-09-07,Vestuário,Jaqueta,4,106.19,424.76
1990,2025-09-07,Papelaria,Caneta,3,32.7,98.1
1991,2025-09-07,Eletrônicos,Notebook,3,416.32,1248.96
1991,2025-09-07,Eletrônicos,Notebook,3,2496.68,7490.04
1992,2025-09-07,Vestuário,Boné,3,334.46,1003.38
1992,2025-09-07,Eletrônicos,Smart TV,4,973.13,3892.52
1993,2025-09-08,Móveis,Sofá,2,1506.07,3012.14
1993,2025-09-08,Vestuário,Jaqueta,3,132.46,397.38
1994,2025-09-08,Móveis,Sofá,1,1157.81,1157.81
1994,2025-09-08,Papelaria,Mochila,4,97.84,391.36
1995,2025-09-08,Eletrônicos,Fone de Ouvido,3,3234.51,9703.53
1995,2025-09-08,Vestuário,Jaqueta,4,166.93,667.72
1996,2025-09-08,Vestuário,Boné,2,249.13,498.26
1996,2025-09-08,Alimentos,Chocolate,2,41.48,82.96
1997,2025-09-08,Vestuário,Camiseta,4,107.5,430.0
1997,2025-09-08,Eletrônicos,Notebook,1,3958.96,3958.96
1997,2025-09-08,Alimentos,Café,3,6.59,19.77
1998,2025-09-10,Móveis,Sofá,1,1735.51,1735.51
1999,2025-09-10,Papelaria,Agenda,2,115.84,231.68
1999,2025-09-10,Alimentos,Chocolate,1,53.15,53.15
1999,2025-09-10,Vestuário,Boné,2,236.35,472.7
2000,2025-09-10,Eletrônicos,Tablet,3,235.48,706.44
2000,2025-09-10,Alimentos,Cereal,1,22.65,22.65
2001,2025-09-10,Alimentos,Chocolate,4,50.31,201.24
2001,2025-09-10,Alimentos,Cereal,2,14.97,29.94
2001,2025-09-10,Vestuário,Tênis,2,70.38,140.76
2002,2025-09-10,Móveis,Estante,3,403.97,1211.91
2002,2025-09-10,Eletrônicos,Smartphone,2,3760.31,7520.62
2002,2025-09-10,Alimentos,Cereal,1,59.27,59.27
2003,2025-09-11,Alimentos,Cereal,1,7.22,7.22
2004,2025-09-11,Eletrônicos,Fone de Ouvido,1,415.61,415.61
2004,2025-09-11,Vestuário,Tênis,3,77.77,233.31
2004,2025-09-11,Eletrônicos,Tablet,4,1439.05,5756.2
2005,2025-09-11,Papelaria,Caderno,2,84.95,169.9
2005,2025-09-11,Vestuário,Camiseta,4,142.24,568.96
2006,2025-09-11,Móveis,Estante,3,1740.62,5221.86
2007,2025-09-11,Eletrônicos,Notebook,2,577.04,1154.08
2007,2025-09-11,Móveis,Mesa,4,712.21,2848.84
2007,2025-09-11,Eletrônicos,Smartphone,2,1325.84,2651.68
2008,2025-09-12,Papelaria,Agenda,2,89.34,178.68
2008,2025-09-12,Móveis,Mesa,3,334.29,1002.87
2008,2025-09-12,Eletrônicos,Notebook,2,2272.57,4545.14
2009,2025-09-12,Alimentos,Cereal,3,33.88,101.64
2009,2025-09-12,Móveis,Cadeira,4,878.2,3512.8
2009,2025-09-12,Móveis,Estante,2,2282.16,4564.32
2010,2025-09-12,Vestuário,Jaqueta,2,257.26,514.52
2010,2025-09-12,Vestuário,Boné,3,175.04,525.12
2011,2025-09-12,Alimentos,Biscoito,3,41.73,125.19
2012,2025-09-12,Alimentos,Suco,4,48.5,194.0
2012,2025-09-12,Papelaria,Caneta,4,28.49,113.96
2012,2025-09-12,Eletrônicos,Notebook,1,548.01,548.01
2013,2025-09-12,Eletrônicos,Tablet,3,479.56,1438.68
2013,2025-09-12,Alimentos,Chocolate,3,54.58,163.74
2013,2025-09-12,Papelaria,Mochila,3,6.6,19.8
2014,2025-09-12,Eletrônicos,Smart TV,2,1468.53,2937.06
2015,2025-09-13,Eletrônicos,Smartphone,2,2493.87,4987.74
2015,2025-09-13,Móveis,Cadeira,3,160.34,481.02
2015,2025-09-13,Vestuário,Jaqueta,4,301.13,1204.52
2016,2025-09-13,Vestuário,Calça Jeans,3,53.84,161.52
2017,2025-09-13,Vestuário,Tênis,4,251.83,1007.32
2018,2025-09-13,Móveis,Luminária,2,2107.32,4214.64
2019,2025-09-14,Móveis,Mesa,4,721.68,2886.72
2020,2025-09-14,Móveis,Sofá,2,1506.9,3013.8
2020,2025-09-14,Alimentos,Cereal,3,46.71,140.13
2021,2025-09-15,Alimentos,Chocolate,3,56.14,168.42
2021,2025-09-15,Eletrônicos,Fone de Ouvido,3,811.71,2435.13
2022,2025-09-15,Papelaria,Caderno,4,85.07,340.28
2022,2025-09-15,Eletrônicos,Tablet,3,400.25,1200.75
2022,2025-09-15,Móveis,Sofá,4,1440.69,5762.76
2023,2025-09-15,Móveis,Luminária,2,1136.33,2272.66
2023,2025-09-15,Móveis,Sofá,3,2358.32,7074.96
2023,2025-09-15,Eletrônicos,Notebook,2,2490.64,4981.28
2024,2025-09-16,Vestuário,Tênis,4,169.62,678.48
2024,2025-09-16,Alimentos,Suco,4,51.88,207.52
2024,2025-09-16,Eletrônicos,Smart TV,3,3358.5,10075.5
2025,2025-09-16,Eletrônicos,Tablet,3,1961.32,5883.96
2025,2025-09-16,Eletrônicos,Smartphone,1,3278.87,3278.87
2025,2025-09-16,Papelaria,Agenda,2,64.47,128.94
2026,2025-09-16,Eletrônicos,Smart TV,3,3472.44,10417.32
2026,2025-09-16,Alimentos,Café,3,31.18,93.54
2027,2025-09-16,Eletrônicos,Notebook,2,2385.84,4771.68
2027,2025-09-16,Vestuário,Calça Jeans,4,118.75,475.0
2028,2025-09-16,Alimentos,Chocolate,4,22.82,91.28
2028,2025-09-16,Alimentos,Suco,3,50.63,151.89
2028,2025-09-16,Papelaria,Estojo,1,85.86,85.86
2029,2025-09-16,Papelaria,Mochila,1,114.97,114.97
2030,2025-09-16,Alimentos,Cereal,1,44.36,44.36
2030,2025-09-16,Alimentos,Suco,3,37.44,112.32
2031,2025-09-17,Papelaria,Agenda,3,32.77,98.31
2032,2025-09-17,Alimentos,Café,4,23.92,95.68
2032,2025-09-17,Alimentos,Cereal,4,12.34,49.36
2033,2025-09-17,Papelaria,Mochila,3,92.48,277.44
2033,2025-09-17,Móveis,Sofá,4,708.74,2834.96
2033,2025-09-17,Vestuário,Jaqueta,4,280.66,1122.64
2034,2025-09-17,Alimentos,Biscoito,4,5.09,20.36
2034,2025-09-17,Eletrônicos,Tablet,3,916.47,2749.41
2034,2025-09-17,Móveis,Cadeira,4,2169.84,8679.36
2035,2025-09-17,Móveis,Estante,3,901.16,2703.48
2035,2025-09-17,Alimentos,Suco,2,27.77,55.54
2036,2025-09-17,Móveis,Luminária,1,1669.66,1669.66
2036,2025-09-17,Vestuário,Boné,1,218.06,218.06
2036,2025-09-17,Eletrônicos,Notebook,4,2743.04,10972.16
2037,2025-09-18,Móveis,Cadeira,2,1378.45,2756.9
2038,2025-09-18,Móveis,Luminária,3,1148.27,3444.81
2038,2025-09-18,Alimentos,Café,4,6.24,24.96
2038,2025-09-18,Papelaria,Estojo,4,24.68,98.72
2039,2025-09-18,Móveis,Mesa,2,1354.17,2708.34
2039,2025-09-18,Móveis,Luminária,1,107.25,107.25
2039,2025-09-18,Papelaria,Caderno,4,53.24,212.96
2040,2025-09-18,Alimentos,Suco,4,12.52,50.08
2041,2025-09-18,Eletrônicos,Notebook,4,847.69,3390.76
2042,2025-09-18,Eletrônicos,Tablet,3,3763.53,11290.59
2043,2025-09-18,Papelaria,Caneta,1,119.34,119.34
2044,2025-09-19,Papelaria,Mochila,2,40.57,81.14
2044,2025-09-19,Vestuário,Boné,2,251.07,502.14
2044,2025-09-19,Móveis,Cadeira,2,1530.84,3061.68
2045,2025-09-20,Eletrônicos,Tablet,4,3704.7,14818.8
2046,2025-09-20,Móveis,Luminária,2,1185.58,2371.16
2046,2025-09-20,Móveis,Luminária,2,1123.37,2246.74
2046,2025-09-20,Vestuário,Camiseta,1,199.57,199.57
2047,2025-09-20,Móveis,Cadeira,1,2282.93,2282.93
2047,2025-09-20,Alimentos,Café,1,27.36,27.36
2047,2025-09-20,Eletrônicos,Notebook,1,1397.0,1397.0
2048,2025-09-20,Papelaria,Agenda,4,59.14,236.56
2048,2025-09-20,Eletrônicos,Smart TV,2,2745.64,5491.28
2049,2025-09-20,Papelaria,Estojo,3,97.29,291.87
2049,2025-09-20,Papelaria,Agenda,3,16.0,48.0
2049,2025-09-20,Móveis,Luminária,1,957.93,957.93
2050,2025-09-21,Papelaria,Mochila,1,34.55,34.55
2050,2025-09-21,Móveis,Sofá,1,2253.81,2253.81
2050,2025-09-21,Eletrônicos,Smart TV,3,2018.33,6054.99
2051,2025-09-21,Vestuário,Tênis,3,317.97,953.91
2052,2025-09-21,Eletrônicos,Smart TV,2,1663.71,3327.42
2052,2025-09-21,Papelaria,Caneta,2,37.28,74.56
2052,2025-09-21,Móveis,Estante,4,889.12,3556.48
2053,2025-09-22,Alimentos,Café,3,10.83,32.49
2053,2025-09-22,Eletrônicos,Smartphone,3,1960.75,5882.25
2053,2025-09-22,Vestuário,Camiseta,3,285.21,855.63
2054,2025-09-22,Alimentos,Cereal,2,12.98,25.96
2054,2025-09-22,Papelaria,Agenda,3,90.14,270.42
2054,2025-09-22,Alimentos,Biscoito,1,8.65,8.65
2055,2025-09-23,Alimentos,Café,2,31.84,63.68
2056,2025-09-23,Móveis,Luminária,2,2483.59,4967.18
2057,2025-09-23,Papelaria,Caneta,3,16.24,48.72
2057,2025-09-23,Móveis,Luminária,3,2490.43,7471.29
2057,2025-09-23,Papelaria,Caderno,2,118.4,236.8
2058,2025-09-23,Móveis,Cadeira,3,2169.6,6508.8
2058,2025-09-23,Alimentos,Chocolate,1,17.18,17.18
2059,2025-09-23,Móveis,Estante,3,2041.55,6124.65
2059,2025-09-23,Alimentos,Chocolate,3,32.77,98.31
2060,2025-09-24,Eletrônicos,Notebook,4,1328.1,5312.4
2061,2025-09-24,Eletrônicos,Smart TV,1,1719.8,1719.8
2061,2025-09-24,Alimentos,Suco,4,27.7,110.8
2061,2025-09-24,Papelaria,Caneta,1,47.72,47.72
2062,2025-09-24,Vestuário,Calça Jeans,3,311.74,935.22
2062,2025-09-24,Alimentos,Cereal,4,6.96,27.84
2062,2025-09-24,Alimentos,Chocolate,1,5.72,5.72
2063,2025-09-24,Vestuário,Jaqueta,2,333.09,666.18
2063,2025-09-24,Papelaria,Caneta,3,8.94,26.82
2063,2025-09-24,Vestuário,Jaqueta,4,257.18,1028.72
2064,2025-09-25,Vestuário,Camiseta,4,166.97,667.88
